Time stamp,Date,Time,Month _num,Month,Day_of_week,Season,Day_type,Tariff type,Year,Price
27/12/2019 02:00,27/12/2019,2,12,December,6,Winter,Sat,Base,2019,0.9214
27/12/2019 03:00,27/12/2019,3,12,December,6,Winter,Sat,Base,2019,0.9214
27/12/2019 04:00,27/12/2019,4,12,December,6,Winter,Sat,Base,2019,0.9214
27/12/2019 05:00,27/12/2019,5,12,December,6,Winter,Sat,Base,2019,0.9214
27/12/2019 06:00,27/12/2019,6,12,December,6,Winter,Sat,Base,2019,0.9214
27/12/2019 07:00,27/12/2019,7,12,December,6,Winter,Sat,Base,2019,0.9214
27/12/2019 08:00,27/12/2019,8,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 09:00,27/12/2019,9,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 10:00,27/12/2019,10,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 11:00,27/12/2019,11,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 12:00,27/12/2019,12,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 13:00,27/12/2019,13,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 14:00,27/12/2019,14,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 15:00,27/12/2019,15,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 16:00,27/12/2019,16,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 17:00,27/12/2019,17,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 18:00,27/12/2019,18,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 19:00,27/12/2019,19,12,December,6,Winter,Sat,Peak,2019,1.8524
27/12/2019 20:00,27/12/2019,20,12,December,6,Winter,Sat,Peak,2019,1.8524
27/12/2019 21:00,27/12/2019,21,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 22:00,27/12/2019,22,12,December,6,Winter,Sat,Intermediate,2019,1.6273
27/12/2019 23:00,27/12/2019,23,12,December,6,Winter,Sat,Intermediate,2019,1.6273
28/12/2019 00:00,28/12/2019,0,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 01:00,28/12/2019,1,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 02:00,28/12/2019,2,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 03:00,28/12/2019,3,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 04:00,28/12/2019,4,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 05:00,28/12/2019,5,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 06:00,28/12/2019,6,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 07:00,28/12/2019,7,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 08:00,28/12/2019,8,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 09:00,28/12/2019,9,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 10:00,28/12/2019,10,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 11:00,28/12/2019,11,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 12:00,28/12/2019,12,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 13:00,28/12/2019,13,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 14:00,28/12/2019,14,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 15:00,28/12/2019,15,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 16:00,28/12/2019,16,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 17:00,28/12/2019,17,12,December,7,Winter,Sun,Base,2019,0.9214
28/12/2019 18:00,28/12/2019,18,12,December,7,Winter,Sun,Intermediate,2019,1.6273
28/12/2019 19:00,28/12/2019,19,12,December,7,Winter,Sun,Intermediate,2019,1.6273
28/12/2019 20:00,28/12/2019,20,12,December,7,Winter,Sun,Intermediate,2019,1.6273
28/12/2019 21:00,28/12/2019,21,12,December,7,Winter,Sun,Intermediate,2019,1.6273
28/12/2019 22:00,28/12/2019,22,12,December,7,Winter,Sun,Intermediate,2019,1.6273
28/12/2019 23:00,28/12/2019,23,12,December,7,Winter,Sun,Intermediate,2019,1.6273
29/12/2019 00:00,29/12/2019,0,12,December,1,Winter,M_T_F,Base,2019,0.9214
29/12/2019 01:00,29/12/2019,1,12,December,1,Winter,M_T_F,Base,2019,0.9214
29/12/2019 02:00,29/12/2019,2,12,December,1,Winter,M_T_F,Base,2019,0.9214
29/12/2019 03:00,29/12/2019,3,12,December,1,Winter,M_T_F,Base,2019,0.9214
29/12/2019 04:00,29/12/2019,4,12,December,1,Winter,M_T_F,Base,2019,0.9214
29/12/2019 05:00,29/12/2019,5,12,December,1,Winter,M_T_F,Base,2019,0.9214
29/12/2019 06:00,29/12/2019,6,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 07:00,29/12/2019,7,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 08:00,29/12/2019,8,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 09:00,29/12/2019,9,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 10:00,29/12/2019,10,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 11:00,29/12/2019,11,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 12:00,29/12/2019,12,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 13:00,29/12/2019,13,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 14:00,29/12/2019,14,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 15:00,29/12/2019,15,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 16:00,29/12/2019,16,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 17:00,29/12/2019,17,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 18:00,29/12/2019,18,12,December,1,Winter,M_T_F,Peak,2019,1.8524
29/12/2019 19:00,29/12/2019,19,12,December,1,Winter,M_T_F,Peak,2019,1.8524
29/12/2019 20:00,29/12/2019,20,12,December,1,Winter,M_T_F,Peak,2019,1.8524
29/12/2019 21:00,29/12/2019,21,12,December,1,Winter,M_T_F,Peak,2019,1.8524
29/12/2019 22:00,29/12/2019,22,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
29/12/2019 23:00,29/12/2019,23,12,December,1,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 00:00,30/12/2019,0,12,December,2,Winter,M_T_F,Base,2019,0.9214
30/12/2019 01:00,30/12/2019,1,12,December,2,Winter,M_T_F,Base,2019,0.9214
30/12/2019 02:00,30/12/2019,2,12,December,2,Winter,M_T_F,Base,2019,0.9214
30/12/2019 03:00,30/12/2019,3,12,December,2,Winter,M_T_F,Base,2019,0.9214
30/12/2019 04:00,30/12/2019,4,12,December,2,Winter,M_T_F,Base,2019,0.9214
30/12/2019 05:00,30/12/2019,5,12,December,2,Winter,M_T_F,Base,2019,0.9214
30/12/2019 06:00,30/12/2019,6,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 07:00,30/12/2019,7,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 08:00,30/12/2019,8,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 09:00,30/12/2019,9,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 10:00,30/12/2019,10,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 11:00,30/12/2019,11,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 12:00,30/12/2019,12,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 13:00,30/12/2019,13,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 14:00,30/12/2019,14,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 15:00,30/12/2019,15,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 16:00,30/12/2019,16,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 17:00,30/12/2019,17,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 18:00,30/12/2019,18,12,December,2,Winter,M_T_F,Peak,2019,1.8524
30/12/2019 19:00,30/12/2019,19,12,December,2,Winter,M_T_F,Peak,2019,1.8524
30/12/2019 20:00,30/12/2019,20,12,December,2,Winter,M_T_F,Peak,2019,1.8524
30/12/2019 21:00,30/12/2019,21,12,December,2,Winter,M_T_F,Peak,2019,1.8524
30/12/2019 22:00,30/12/2019,22,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
30/12/2019 23:00,30/12/2019,23,12,December,2,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 00:00,31/12/2019,0,12,December,3,Winter,M_T_F,Base,2019,0.9214
31/12/2019 01:00,31/12/2019,1,12,December,3,Winter,M_T_F,Base,2019,0.9214
31/12/2019 02:00,31/12/2019,2,12,December,3,Winter,M_T_F,Base,2019,0.9214
31/12/2019 03:00,31/12/2019,3,12,December,3,Winter,M_T_F,Base,2019,0.9214
31/12/2019 04:00,31/12/2019,4,12,December,3,Winter,M_T_F,Base,2019,0.9214
31/12/2019 05:00,31/12/2019,5,12,December,3,Winter,M_T_F,Base,2019,0.9214
31/12/2019 06:00,31/12/2019,6,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 07:00,31/12/2019,7,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 08:00,31/12/2019,8,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 09:00,31/12/2019,9,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 10:00,31/12/2019,10,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 11:00,31/12/2019,11,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 12:00,31/12/2019,12,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 13:00,31/12/2019,13,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 14:00,31/12/2019,14,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 15:00,31/12/2019,15,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 16:00,31/12/2019,16,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 17:00,31/12/2019,17,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 18:00,31/12/2019,18,12,December,3,Winter,M_T_F,Peak,2019,1.8524
31/12/2019 19:00,31/12/2019,19,12,December,3,Winter,M_T_F,Peak,2019,1.8524
31/12/2019 20:00,31/12/2019,20,12,December,3,Winter,M_T_F,Peak,2019,1.8524
31/12/2019 21:00,31/12/2019,21,12,December,3,Winter,M_T_F,Peak,2019,1.8524
31/12/2019 22:00,31/12/2019,22,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
31/12/2019 23:00,31/12/2019,23,12,December,3,Winter,M_T_F,Intermediate,2019,1.6273
01/01/2020 00:00,01/01/2020,0,1,January,4,Winter,M_T_F,Base,2020,0.9394
01/01/2020 01:00,01/01/2020,1,1,January,4,Winter,M_T_F,Base,2020,0.9394
01/01/2020 02:00,01/01/2020,2,1,January,4,Winter,M_T_F,Base,2020,0.9394
01/01/2020 03:00,01/01/2020,3,1,January,4,Winter,M_T_F,Base,2020,0.9394
01/01/2020 04:00,01/01/2020,4,1,January,4,Winter,M_T_F,Base,2020,0.9394
01/01/2020 05:00,01/01/2020,5,1,January,4,Winter,M_T_F,Base,2020,0.9394
01/01/2020 06:00,01/01/2020,6,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 07:00,01/01/2020,7,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 08:00,01/01/2020,8,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 09:00,01/01/2020,9,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 10:00,01/01/2020,10,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 11:00,01/01/2020,11,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 12:00,01/01/2020,12,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 13:00,01/01/2020,13,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 14:00,01/01/2020,14,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 15:00,01/01/2020,15,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 16:00,01/01/2020,16,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 17:00,01/01/2020,17,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 18:00,01/01/2020,18,1,January,4,Winter,M_T_F,Peak,2020,1.8905
01/01/2020 19:00,01/01/2020,19,1,January,4,Winter,M_T_F,Peak,2020,1.8905
01/01/2020 20:00,01/01/2020,20,1,January,4,Winter,M_T_F,Peak,2020,1.8905
01/01/2020 21:00,01/01/2020,21,1,January,4,Winter,M_T_F,Peak,2020,1.8905
01/01/2020 22:00,01/01/2020,22,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
01/01/2020 23:00,01/01/2020,23,1,January,4,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 00:00,02/01/2020,0,1,January,5,Winter,M_T_F,Base,2020,0.9394
02/01/2020 01:00,02/01/2020,1,1,January,5,Winter,M_T_F,Base,2020,0.9394
02/01/2020 02:00,02/01/2020,2,1,January,5,Winter,M_T_F,Base,2020,0.9394
02/01/2020 03:00,02/01/2020,3,1,January,5,Winter,M_T_F,Base,2020,0.9394
02/01/2020 04:00,02/01/2020,4,1,January,5,Winter,M_T_F,Base,2020,0.9394
02/01/2020 05:00,02/01/2020,5,1,January,5,Winter,M_T_F,Base,2020,0.9394
02/01/2020 06:00,02/01/2020,6,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 07:00,02/01/2020,7,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 08:00,02/01/2020,8,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 09:00,02/01/2020,9,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 10:00,02/01/2020,10,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 11:00,02/01/2020,11,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 12:00,02/01/2020,12,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 13:00,02/01/2020,13,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 14:00,02/01/2020,14,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 15:00,02/01/2020,15,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 16:00,02/01/2020,16,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 17:00,02/01/2020,17,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 18:00,02/01/2020,18,1,January,5,Winter,M_T_F,Peak,2020,1.8905
02/01/2020 19:00,02/01/2020,19,1,January,5,Winter,M_T_F,Peak,2020,1.8905
02/01/2020 20:00,02/01/2020,20,1,January,5,Winter,M_T_F,Peak,2020,1.8905
02/01/2020 21:00,02/01/2020,21,1,January,5,Winter,M_T_F,Peak,2020,1.8905
02/01/2020 22:00,02/01/2020,22,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
02/01/2020 23:00,02/01/2020,23,1,January,5,Winter,M_T_F,Intermediate,2020,1.6606
03/01/2020 00:00,03/01/2020,0,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 01:00,03/01/2020,1,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 02:00,03/01/2020,2,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 03:00,03/01/2020,3,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 04:00,03/01/2020,4,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 05:00,03/01/2020,5,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 06:00,03/01/2020,6,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 07:00,03/01/2020,7,1,January,6,Winter,Sat,Base,2020,0.9394
03/01/2020 08:00,03/01/2020,8,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 09:00,03/01/2020,9,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 10:00,03/01/2020,10,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 11:00,03/01/2020,11,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 12:00,03/01/2020,12,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 13:00,03/01/2020,13,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 14:00,03/01/2020,14,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 15:00,03/01/2020,15,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 16:00,03/01/2020,16,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 17:00,03/01/2020,17,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 18:00,03/01/2020,18,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 19:00,03/01/2020,19,1,January,6,Winter,Sat,Peak,2020,1.8905
03/01/2020 20:00,03/01/2020,20,1,January,6,Winter,Sat,Peak,2020,1.8905
03/01/2020 21:00,03/01/2020,21,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 22:00,03/01/2020,22,1,January,6,Winter,Sat,Intermediate,2020,1.6606
03/01/2020 23:00,03/01/2020,23,1,January,6,Winter,Sat,Intermediate,2020,1.6606
04/01/2020 00:00,04/01/2020,0,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 01:00,04/01/2020,1,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 02:00,04/01/2020,2,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 03:00,04/01/2020,3,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 04:00,04/01/2020,4,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 05:00,04/01/2020,5,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 06:00,04/01/2020,6,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 07:00,04/01/2020,7,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 08:00,04/01/2020,8,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 09:00,04/01/2020,9,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 10:00,04/01/2020,10,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 11:00,04/01/2020,11,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 12:00,04/01/2020,12,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 13:00,04/01/2020,13,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 14:00,04/01/2020,14,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 15:00,04/01/2020,15,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 16:00,04/01/2020,16,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 17:00,04/01/2020,17,1,January,7,Winter,Sun,Base,2020,0.9394
04/01/2020 18:00,04/01/2020,18,1,January,7,Winter,Sun,Intermediate,2020,1.6606
04/01/2020 19:00,04/01/2020,19,1,January,7,Winter,Sun,Intermediate,2020,1.6606
04/01/2020 20:00,04/01/2020,20,1,January,7,Winter,Sun,Intermediate,2020,1.6606
04/01/2020 21:00,04/01/2020,21,1,January,7,Winter,Sun,Intermediate,2020,1.6606
04/01/2020 22:00,04/01/2020,22,1,January,7,Winter,Sun,Intermediate,2020,1.6606
04/01/2020 23:00,04/01/2020,23,1,January,7,Winter,Sun,Intermediate,2020,1.6606
05/01/2020 00:00,05/01/2020,0,1,January,1,Winter,M_T_F,Base,2020,0.9394
05/01/2020 01:00,05/01/2020,1,1,January,1,Winter,M_T_F,Base,2020,0.9394
05/01/2020 02:00,05/01/2020,2,1,January,1,Winter,M_T_F,Base,2020,0.9394
05/01/2020 03:00,05/01/2020,3,1,January,1,Winter,M_T_F,Base,2020,0.9394
05/01/2020 04:00,05/01/2020,4,1,January,1,Winter,M_T_F,Base,2020,0.9394
05/01/2020 05:00,05/01/2020,5,1,January,1,Winter,M_T_F,Base,2020,0.9394
05/01/2020 06:00,05/01/2020,6,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 07:00,05/01/2020,7,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 08:00,05/01/2020,8,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 09:00,05/01/2020,9,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 10:00,05/01/2020,10,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 11:00,05/01/2020,11,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 12:00,05/01/2020,12,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 13:00,05/01/2020,13,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 14:00,05/01/2020,14,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 15:00,05/01/2020,15,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 16:00,05/01/2020,16,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 17:00,05/01/2020,17,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 18:00,05/01/2020,18,1,January,1,Winter,M_T_F,Peak,2020,1.8905
05/01/2020 19:00,05/01/2020,19,1,January,1,Winter,M_T_F,Peak,2020,1.8905
05/01/2020 20:00,05/01/2020,20,1,January,1,Winter,M_T_F,Peak,2020,1.8905
05/01/2020 21:00,05/01/2020,21,1,January,1,Winter,M_T_F,Peak,2020,1.8905
05/01/2020 22:00,05/01/2020,22,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
05/01/2020 23:00,05/01/2020,23,1,January,1,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 00:00,06/01/2020,0,1,January,2,Winter,M_T_F,Base,2020,0.9394
06/01/2020 01:00,06/01/2020,1,1,January,2,Winter,M_T_F,Base,2020,0.9394
06/01/2020 02:00,06/01/2020,2,1,January,2,Winter,M_T_F,Base,2020,0.9394
06/01/2020 03:00,06/01/2020,3,1,January,2,Winter,M_T_F,Base,2020,0.9394
06/01/2020 04:00,06/01/2020,4,1,January,2,Winter,M_T_F,Base,2020,0.9394
06/01/2020 05:00,06/01/2020,5,1,January,2,Winter,M_T_F,Base,2020,0.9394
06/01/2020 06:00,06/01/2020,6,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 07:00,06/01/2020,7,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 08:00,06/01/2020,8,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 09:00,06/01/2020,9,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 10:00,06/01/2020,10,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 11:00,06/01/2020,11,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 12:00,06/01/2020,12,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 13:00,06/01/2020,13,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 14:00,06/01/2020,14,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 15:00,06/01/2020,15,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 16:00,06/01/2020,16,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 17:00,06/01/2020,17,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 18:00,06/01/2020,18,1,January,2,Winter,M_T_F,Peak,2020,1.8905
06/01/2020 19:00,06/01/2020,19,1,January,2,Winter,M_T_F,Peak,2020,1.8905
06/01/2020 20:00,06/01/2020,20,1,January,2,Winter,M_T_F,Peak,2020,1.8905
06/01/2020 21:00,06/01/2020,21,1,January,2,Winter,M_T_F,Peak,2020,1.8905
06/01/2020 22:00,06/01/2020,22,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
06/01/2020 23:00,06/01/2020,23,1,January,2,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 00:00,07/01/2020,0,1,January,3,Winter,M_T_F,Base,2020,0.9394
07/01/2020 01:00,07/01/2020,1,1,January,3,Winter,M_T_F,Base,2020,0.9394
07/01/2020 02:00,07/01/2020,2,1,January,3,Winter,M_T_F,Base,2020,0.9394
07/01/2020 03:00,07/01/2020,3,1,January,3,Winter,M_T_F,Base,2020,0.9394
07/01/2020 04:00,07/01/2020,4,1,January,3,Winter,M_T_F,Base,2020,0.9394
07/01/2020 05:00,07/01/2020,5,1,January,3,Winter,M_T_F,Base,2020,0.9394
07/01/2020 06:00,07/01/2020,6,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 07:00,07/01/2020,7,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 08:00,07/01/2020,8,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 09:00,07/01/2020,9,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 10:00,07/01/2020,10,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 11:00,07/01/2020,11,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 12:00,07/01/2020,12,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 13:00,07/01/2020,13,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 14:00,07/01/2020,14,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 15:00,07/01/2020,15,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 16:00,07/01/2020,16,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 17:00,07/01/2020,17,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 18:00,07/01/2020,18,1,January,3,Winter,M_T_F,Peak,2020,1.8905
07/01/2020 19:00,07/01/2020,19,1,January,3,Winter,M_T_F,Peak,2020,1.8905
07/01/2020 20:00,07/01/2020,20,1,January,3,Winter,M_T_F,Peak,2020,1.8905
07/01/2020 21:00,07/01/2020,21,1,January,3,Winter,M_T_F,Peak,2020,1.8905
07/01/2020 22:00,07/01/2020,22,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
07/01/2020 23:00,07/01/2020,23,1,January,3,Winter,M_T_F,Intermediate,2020,1.6606
08/01/2020 00:00,08/01/2020,0,1,January,4,Winter,M_T_F,Base,2020,0.9394
08/01/2020 01:00,08/01/2020,1,1,January,4,Winter,M_T_F,Base,2020,0.9394
08/01/2020 02:00,08/01/2020,2,1,January,4,Winter,M_T_F,Base,2020,0.9394
08/01/2020 03:00,08/01/2020,3,1,January,4,Winter,M_T_F,Base,2020,0.9394
