Time stamp,COMP_REF1,COMP_REF13,COMP_REF14,COMP_REF2,COMP_REF4,COMP_REF6,COMP_REF7,COMP_REF8,COMP_REF9,TUNEL1,TUNEL2,TUNEL3
19/11/2019 10:00,123.74,258.21,193.72,149.96,131.76,0.8891,130.64,171.72,1.23,0.3647,168.04,168.74
19/11/2019 11:00,233.54,260.71,193.29,291.89,116.01,0.8655,114.88,173.62,1.19,0.3673,168.17,192.93
19/11/2019 12:00,328.56,267.01,197.12,322.83,135,0.2952,133.81,181.07,1.18,0.4624,167.57,193.84
19/11/2019 13:00,333.23,274.32,207.55,327.48,129.57,0.4919,128.49,183.73,1.18,0.463,167.86,194.17
19/11/2019 14:00,344.29,279.99,208.62,336.7,159.33,0.8567,157.59,188.34,1.18,6.89,167.28,193.85
19/11/2019 15:00,302.08,275.25,199.76,311.59,120.53,0.5181,119.32,185.55,1.19,5.03,167.19,194.47
19/11/2019 16:00,290.52,275.12,208.09,319.15,134.93,0.1597,133.68,183.04,1.19,0.3767,166.94,195.08
19/11/2019 17:00,330.89,271.53,196.43,325.03,142.24,54.48,140.92,182.55,34.55,6.32,167.35,195.78
19/11/2019 18:00,318.39,278.68,200.71,323.13,193.46,255.62,191.87,189.73,162.69,112.5,167.24,196.48
19/11/2019 19:00,299,73.83,51.78,314.89,161.9,236.84,160.59,175.95,148.4,122.36,64.43,197.02
19/11/2019 20:00,299.26,0.637,0.7925,310.03,168.32,229.81,166.69,169.26,143.42,122.43,0.3378,199.19
19/11/2019 21:00,290.05,0.6259,0.7908,310.66,180.68,229.58,179.08,168.95,145.01,122.62,0.2846,200.16
19/11/2019 22:00,245.29,0.7595,0.95,289.14,185.37,228.11,183.67,167.57,144.27,122.77,105.33,186.44
19/11/2019 23:00,214.32,99.2,77.41,282.75,157.38,226.77,156.25,165.41,140.57,124.08,73.73,200.94
20/11/2019 00:00,265.69,252.77,185.87,300.01,151.77,102.8,150.6,169.36,62.67,60.02,162.67,200.71
20/11/2019 01:00,267.29,261.21,199.96,299.45,131.44,0.1484,130.4,168.1,0.6267,0.9054,163.19,201.2
20/11/2019 02:00,259.48,259.17,192.2,295.09,163.86,76.82,162.29,169.78,43.61,27.51,164.4,201.83
20/11/2019 03:00,239.24,257.39,187.41,298.45,170.68,232.97,169.38,170.32,149.76,121.59,163.61,196.81
20/11/2019 04:00,150.04,255.12,184.2,168.03,181.82,230.11,180.28,167.67,148.86,122.12,170.82,123.43
20/11/2019 05:00,0.8218,262.44,196.27,0.7948,178.57,226.9,176.91,166.62,143.23,122.74,171.23,0.5129
20/11/2019 06:00,0.8204,261.39,191.59,0.794,182.24,227.02,180.53,166.54,143.02,122.5,171.7,44.05
20/11/2019 07:00,0.817,250.73,180.17,0.8419,143.94,225.24,142.62,159.05,140.25,132.91,170.72,14.98
20/11/2019 08:00,0.9647,259.99,187.69,0.7872,163.16,227.75,161.69,164.16,141.64,132.39,170.37,27.19
20/11/2019 09:00,188.01,262.22,193.39,250.64,172.48,238.73,170.87,175.25,150.27,136.21,170.08,181.61
20/11/2019 10:00,292.15,277.74,206.82,309.01,175.7,250.74,173.78,186.61,155.04,139.79,170.2,182.18
20/11/2019 11:00,342.58,284.35,204.93,342.4,137.5,241.28,136.32,190.33,146.42,125.25,170.2,194.05
20/11/2019 12:00,343.6,281.34,207.78,342.25,158.91,0.1572,157.37,186.57,0.0978,11.55,170.22,193.97
20/11/2019 13:00,293.62,276.48,200.9,305.75,137.31,0.1575,136.03,185.13,0.1001,15.74,170.5,192.13
20/11/2019 14:00,303.47,285.77,208.04,326.26,182.24,222.36,180.42,184.71,147.48,92.83,166.61,190.15
20/11/2019 15:00,277.86,69.03,53.76,305.83,164.44,246.06,162.83,184.17,146.78,127.03,74.58,189.73
20/11/2019 16:00,309.77,0.7155,0.8319,315.65,178.83,244.92,177.19,183.97,143.1,127.36,0.3293,189.94
20/11/2019 17:00,269.53,0.7026,0.8273,312.1,183.03,241.09,181.34,179.66,143.85,127.23,0.2761,190.55
20/11/2019 18:00,320.66,0.7895,0.8224,322.82,169.22,190.57,167.57,178.9,118.34,79.41,95.17,195.46
20/11/2019 19:00,30.05,20.09,16.21,50.4,108.26,0.0799,107.37,166.88,0.1314,7.66,41.64,59.95
20/11/2019 20:00,0.8162,243.26,179.49,0.7895,185.64,182.73,183.85,169.24,125.32,78.44,159.14,0.2571
20/11/2019 21:00,0.8107,258.94,181.42,0.7894,193.95,240.98,192.33,169.55,168.19,125.88,166.55,0.2565
20/11/2019 22:00,0.8145,267.42,185.32,0.7902,195.23,236.44,193.54,172.99,151.3,125.91,166.67,66.37
20/11/2019 23:00,160.47,266.96,197.98,214.04,173.72,240,172.26,176.61,152.6,126.93,168.3,194.1
21/11/2019 00:00,316.86,275.31,201.6,323.66,179.65,247.77,178.01,183.45,157.13,127.88,170.1,190.49
21/11/2019 01:00,292.7,264.08,193.21,309.08,142.58,21.58,141.43,172.05,12.95,8.86,170.45,182.7
21/11/2019 02:00,257.68,262.45,193.78,298.89,140.86,0.151,139.45,170.29,0.948,0.7287,170.72,185.03
21/11/2019 03:00,292.36,259.83,191.27,304.58,105.84,0.1499,105.03,168.63,1.33,0.624,171.11,194.85
21/11/2019 04:00,304.21,165.63,117.91,304.97,134.63,0.1181,133.42,166.28,1.35,0.2853,122,195.64
21/11/2019 05:00,308.16,0.6529,0.3146,306.37,132.38,0.7245,131.2,166.87,1.36,0.1152,0.7232,197.16
21/11/2019 06:00,294.05,0.6622,0.2893,310.79,140.75,0.9533,139.9,166.91,1.36,0.1131,0.2631,192.04
21/11/2019 07:00,305.11,0.7698,0.3581,312.65,114.01,0.1779,113.04,166.1,1.31,10.7,82.99,198.9
21/11/2019 08:00,161.91,223.92,168,241.33,131.13,0.904,129.64,164.61,1.25,0.3512,163.22,174.47
21/11/2019 09:00,275.91,256.91,193.11,300.69,130.83,0.882,129.45,171.64,1.22,0.3675,168.81,198.05
21/11/2019 10:00,265.97,267.91,197.73,304.79,135.5,0.8676,134.64,177.91,1.21,0.3741,168.91,198.39
21/11/2019 11:00,253.83,266.92,195.17,297.88,108.65,0.1601,107.87,176.46,1.2,0.3694,168.7,198.51
21/11/2019 12:00,301.27,268.38,193.87,309.15,136.35,0.5691,135.06,181.29,1.18,0.3655,168.16,198.42
21/11/2019 13:00,283.92,271.58,201.28,306.8,132.44,0.8235,131.1,180.04,1.2,0.3011,168.36,198.6
21/11/2019 14:00,314.38,276.22,202.68,314.14,145.14,0.1604,144.07,183.02,1.22,0.3788,167.94,198.59
21/11/2019 15:00,260.71,264.33,191.89,301.44,105.52,0.1926,104.49,178.51,1.24,0.3713,168.05,197.81
21/11/2019 16:00,99.52,268.7,199.67,149.01,142.08,0.9118,141.09,177.23,1.27,0.3786,167.57,104.77
21/11/2019 17:00,0.8182,262.27,192.59,0.7896,132.71,0.2922,131.46,169.22,1.36,0.3312,167.63,0.3446
21/11/2019 18:00,75.19,263.41,192.06,74.28,150.79,0.2069,149.4,170.25,1.32,0.3419,167.73,156.36
21/11/2019 19:00,252.4,49.65,35.2,304.26,107.3,0.9555,106.53,164.92,1.35,0.1754,61.66,192.73
21/11/2019 20:00,338.7,0.6685,0.283,326.4,146.64,0.0882,145.36,171.76,1.36,0.1181,0.314,194.93
21/11/2019 21:00,285.01,0.6638,0.2894,307.8,137.42,0.872,136.37,168.92,1.37,0.1203,0.2612,191.05
21/11/2019 22:00,266.76,0.8206,0.4898,299.81,164.84,0.717,163.82,168.91,1.36,16.52,99.96,194.34
21/11/2019 23:00,217.88,0.69,0.3203,296.09,109.35,0.3581,108.44,168.34,1.37,0.1168,11.35,198.31
22/11/2019 00:00,278.16,0.6481,0.3121,300.94,140.71,0.9502,139.53,168.79,1.35,0.1121,0.2628,197.71
22/11/2019 01:00,281.02,33.73,24.99,303.65,134.05,0.372,132.89,169.17,1.36,0.1559,65.28,200.19
22/11/2019 02:00,327.05,252.08,181.34,323.39,143.51,0.8208,142.46,179.23,1.33,0.3715,161.05,198.24
22/11/2019 03:00,321.07,218.31,161.33,317.99,109.83,0.9444,108.89,173.67,1.33,0.3511,169.92,198.68
22/11/2019 04:00,300.5,255.49,193.16,311.53,144.24,0.6319,142.64,174.91,1.33,0.3803,167.87,199.82
22/11/2019 05:00,285.04,256.5,184.39,299.87,113.3,0.624,112.5,169.14,1.33,0.3756,169.54,197.18
22/11/2019 06:00,203.22,261.61,192.08,297.45,133.33,0.948,131.81,168.3,1.32,0.3799,169.54,194.56
22/11/2019 07:00,237.29,250.94,174.83,293.54,103.59,0.9161,102.59,165.26,1.27,0.3621,169.35,200.71
22/11/2019 08:00,298.58,260.02,182.29,313.41,121.02,0.8834,119.92,172.13,1.22,0.3653,169.52,200.94
22/11/2019 09:00,299.22,267.95,196.39,309.83,117.84,0.6057,116.66,178.11,1.22,0.4003,169.77,202.32
22/11/2019 10:00,313.52,274.81,200.37,320.54,87.95,0.4966,87.18,183.87,1.22,17.07,169.09,202.31
22/11/2019 11:00,292.59,276.41,203.67,319.02,125.97,178.96,125.16,189.43,93.54,54.56,166.86,203.38
22/11/2019 12:00,334.04,278.87,201.64,333.8,162.86,253.96,161.34,189.34,144.38,95.93,166.01,203.02
22/11/2019 13:00,288,243.31,170.39,309.68,166.39,245.38,164.64,186.42,138.44,102.61,158.72,203.46
22/11/2019 14:00,261.67,259.02,190.31,279.16,136.41,248.62,135.5,189.25,139.99,103.07,166.96,202.42
22/11/2019 15:00,0.8076,263.63,194.82,0.808,129.67,232.01,128.69,172.93,135.42,103.32,166.36,48.37
22/11/2019 16:00,0.8094,262.58,184.48,0.7822,187.12,233.79,185.5,173.13,140.64,103.01,166.54,0.2833
22/11/2019 17:00,0.8159,259.12,186.63,0.788,143.65,57.43,142.31,165.78,37.6,15.16,167.6,0.2512
22/11/2019 18:00,0.8172,260.21,182.67,0.7914,165.03,26.25,163.11,170.71,17.44,19.68,167.32,29.56
22/11/2019 19:00,161.93,56.96,39.86,200.86,141.14,229.41,139.68,160.41,140.07,103.33,64.48,165.46
22/11/2019 20:00,248.02,0.623,0.8334,293.56,163.06,230.47,161.82,162.35,141.96,131.43,0.3235,177.77
22/11/2019 21:00,303.8,0.6685,0.8367,308.89,170.86,232.5,169.12,173.31,141,134.09,0.2876,197.46
22/11/2019 22:00,327.56,0.7707,0.9474,319.94,190.84,234.55,189.16,174.88,140.8,133.63,67.07,197.67
22/11/2019 23:00,236.05,0.6958,0.9258,284.42,157.45,226.08,153.09,152.64,140.1,127.74,62.31,188.8
23/11/2019 00:00,291.66,0.6378,0.8361,313.02,179.32,227.97,177.82,166.74,142.45,134.93,0.3073,197.78
23/11/2019 01:00,323.39,0.6089,0.5285,316.33,159.38,110.48,158.14,162.1,69.68,62.01,0.2941,199.75
23/11/2019 02:00,311.07,128.47,99.12,315.94,150.79,0.1014,149.4,163.68,0.3554,0.7002,72.83,201.27
23/11/2019 03:00,201.97,245.06,178.38,272.31,150.7,116.02,149.09,165.6,66.77,57.59,167.95,196.83
23/11/2019 04:00,292.75,263.4,201.69,315.54,191.96,241.55,190.33,177.74,153.52,119.88,170.88,199.19
23/11/2019 05:00,323.54,268.91,202.64,319.39,185.24,240.07,183.56,177.54,151.51,120.84,170.58,199.43
23/11/2019 06:00,275.61,261.4,189.23,292.29,185.3,233.55,183.72,173.35,143.73,121.26,171.81,192.59
23/11/2019 07:00,198.55,247.51,168.18,287.29,157.03,229.67,155.56,168.69,143.03,122.31,171.85,200.97
23/11/2019 08:00,288.9,223.3,178.13,308.05,167.67,206.44,165.88,175.71,132.91,118.23,167.41,201.99
23/11/2019 09:00,301.17,268.65,195.71,320.29,165.73,245.75,164.22,181.26,142.53,123.51,169.74,202.02
23/11/2019 10:00,338.08,276.65,197.96,337.33,173.11,259.54,171.71,197.18,150.84,123.5,169.05,202.33
23/11/2019 11:00,293.18,280.1,203.5,317.1,123.97,254.47,122.99,192.75,143.71,124.58,169.19,203.2
23/11/2019 12:00,302.93,281.69,207.73,317.79,120.76,243.65,119.55,191.09,138.73,119.3,168.87,203.49
23/11/2019 13:00,305.83,277.25,201.66,313.37,150.86,0.1636,149.26,186.95,0.1116,11.3,168.53,203.75
23/11/2019 14:00,296.09,274.88,198.92,315.03,140.63,0.1632,139.5,186.02,0.112,0.8485,169.13,204.05
23/11/2019 15:00,179.44,275.39,203.34,216.13,108.62,0.1647,107.62,187.48,0.116,0.4979,169.97,166.45
23/11/2019 16:00,0.8128,266.16,192.93,0.7833,144.85,0.1499,143.4,177.03,0.1252,0.3789,168.36,0.3542
23/11/2019 17:00,0.8119,262.29,189.58,0.7835,134.1,0.1484,132.95,172.35,0.987,0.375,169.23,89.31
23/11/2019 18:00,220.54,267.84,197.83,259.25,157.85,0.1476,156.67,183.84,1.25,0.3781,169.1,191.83
23/11/2019 19:00,280.86,35.51,24.75,296.51,108.47,0.0842,107.54,156.68,1.32,0.1491,55.53,197.53
23/11/2019 20:00,246.55,0.6443,0.2907,289.85,147.66,0.9178,146.38,168.89,1.35,0.112,0.3217,186.03
23/11/2019 21:00,226.42,0.6598,0.3106,283.83,136.7,0.2024,135.27,168.06,1.37,0.1135,0.2615,184.57
23/11/2019 22:00,301.68,37.73,28.58,302.96,153.89,0.8321,152.62,169.33,1.36,0.1657,93.21,196.81
23/11/2019 23:00,247.56,245.9,183.32,277.83,119.99,0.5285,118.76,168.73,1.34,0.3739,164.27,188
24/11/2019 00:00,1.87,265.69,200.38,1.9,148.92,0.8082,147.21,167.53,1.41,0.3938,169.76,0.8892
24/11/2019 01:00,0.8282,261.26,197.09,0.7992,133.52,0.5411,132.04,166.96,1.42,0.3925,170.27,0.4202
24/11/2019 02:00,0.8284,231.2,171.65,0.8003,149.64,0.8874,148.44,165.9,1.43,0.3628,150.26,0.2771
24/11/2019 03:00,0.8311,0.4759,0.306,0.8012,107,0.4481,105.97,129.95,1.45,0.1199,15.58,0.2697
24/11/2019 04:00,1.14,0.4638,0.2674,0.8001,131.59,0.9815,130.22,139.62,1.44,0.1171,0.2652,0.261
24/11/2019 05:00,1.17,0.3725,0.2107,1.1,117.53,0.5078,116.33,119.4,1.45,0.1174,0.2644,0.2527
24/11/2019 06:00,1.24,0.411,0.2198,1.17,135.47,0.9799,134.26,128.96,1.44,0.1168,0.2628,0.2577
24/11/2019 07:00,1.25,0.3612,0.2141,1.15,102.44,0.5575,101.24,107.72,1.42,0.1145,0.2569,0.2618
24/11/2019 08:00,1.35,0.4937,0.4279,1.37,129.21,163.35,127.96,49.9,1.43,0.1527,0.2801,0.2607
24/11/2019 09:00,1.34,1.73,0.4922,1.28,121.64,221.15,120.58,0.1308,1.43,0.1647,0.2861,0.2565
24/11/2019 10:00,1.31,1.19,0.5116,1.14,124.45,228.23,123.15,0.1298,1.42,0.1654,0.2853,0.2518
24/11/2019 11:00,1.17,0.2594,0.5001,1.32,103.43,210.79,102.65,0.1331,1.44,0.1633,0.2818,0.25
24/11/2019 12:00,1.2,0.2801,0.5299,1.27,128.1,233.08,127.1,0.1323,1.43,0.1681,0.2838,0.2472
24/11/2019 13:00,1.23,1.42,0.5005,1.12,121.2,231.4,120.1,0.1316,1.43,0.1674,0.2822,0.2485
24/11/2019 14:00,1.17,1.24,0.3549,1.12,119.66,167.42,118.54,5.03,1.44,0.1235,0.204,0.2475
24/11/2019 15:00,1.08,0.2649,0.3491,1.13,110.68,142.1,109.73,60.4,1.43,0.1196,0.1572,0.2462
24/11/2019 16:00,1.06,0.4024,0.5275,1.13,130.01,233.99,129.1,0.1339,1.45,0.165,0.2059,0.2474
24/11/2019 17:00,1.15,1.71,0.4926,1.13,125.16,230.01,123.96,0.1334,1.45,0.1631,0.2059,0.248
24/11/2019 18:00,1.14,1.59,0.4796,1.09,127.55,229.79,126.51,0.1335,1.45,0.1623,0.2063,0.2382
24/11/2019 19:00,1.14,0.252,0.348,1.05,100.81,192.97,99.92,0.1327,1.47,0.1548,0.2066,0.2152
24/11/2019 20:00,1.15,0.2631,0.7807,1.19,125.47,217.95,124.36,0.1328,1.48,0.1613,0.2094,0.2183
24/11/2019 21:00,1.16,1.22,0.8664,1.22,117.16,203.55,116.15,0.134,1.48,0.1587,0.21,0.2195
24/11/2019 22:00,1.31,0.2608,0.3619,1.14,114.06,200.88,113.07,0.1345,1.48,0.1584,0.2099,0.221
24/11/2019 23:00,1.16,0.9215,0.3247,1.15,100.39,187.19,99.42,0.1351,1.5,0.1588,0.2092,0.2222
25/11/2019 00:00,1.33,1.11,0.8497,1.16,114.31,195.68,113.28,0.1359,1.5,0.1592,0.2108,0.2234
25/11/2019 01:00,1.25,0.6164,0.9196,1.48,112.82,194.11,111.88,0.1361,1.5,0.1593,0.211,0.2244
25/11/2019 02:00,1.25,1.69,0.3225,1.15,114.36,195.06,113.3,0.1369,1.51,0.1593,0.2077,0.2241
25/11/2019 03:00,1.3,1.69,0.708,1.47,95.54,170.79,94.62,0.1367,1.51,0.154,0.2054,0.2234
25/11/2019 04:00,1.35,1.71,0.9105,1.22,113.71,189.57,112.68,0.1361,1.5,0.1582,0.2065,0.223
25/11/2019 05:00,1.34,1.11,0.4214,1.46,116.47,201.57,115.3,0.1414,1.47,0.1586,0.2051,0.2414
25/11/2019 06:00,1.37,1.16,0.9117,1.26,116.92,209.78,115.9,0.1424,1.46,0.1593,0.2052,0.2475
25/11/2019 07:00,41.74,1.79,0.8289,45.05,98.9,186.77,97.99,8.09,1.39,12.24,0.1988,147.25
25/11/2019 08:00,143.22,1.97,0.3239,245.67,139.26,62.96,138.1,171.53,36.88,20.45,0.1761,184.37
25/11/2019 09:00,313.52,1.88,0.8037,312.7,160.55,229.6,159.02,167.96,138.73,115.95,0.1948,195.01
25/11/2019 10:00,336.44,1.95,1.32,324.34,168.75,236.05,167.18,173.65,139.41,123.06,0.1946,195.14
25/11/2019 11:00,271.87,0.8686,0.7844,305.66,160.48,236.51,159.14,173.71,145.51,123.87,0.1909,181.61
25/11/2019 12:00,337.35,0.6333,0.7886,326.05,152.24,235.65,150.71,175.75,137.08,124.2,0.1896,196.34
25/11/2019 13:00,333.84,0.6061,0.7937,324.01,151.64,236.53,150.05,172.2,140.99,124.23,0.1923,196.66
25/11/2019 14:00,305.88,0.6367,0.8102,319.63,182.73,245.76,181.1,179.72,147.89,123.66,0.1949,197.19
25/11/2019 15:00,317.81,0.6024,0.7855,317.52,149.18,241.79,147.85,176.19,154.29,115.87,0.1962,197.36
25/11/2019 16:00,286.74,0.5575,0.2182,304.6,151.83,17.45,150.64,162.75,7.79,0.5704,0.1711,197.89
25/11/2019 17:00,286.09,0.6019,0.3408,313,144.29,68.59,142.85,171.6,42.98,31.01,0.1786,197.36
25/11/2019 18:00,321.16,0.5303,0.6951,325.95,151.3,245.47,149.82,181.82,194.52,116.08,0.1979,201.31
25/11/2019 19:00,295.32,0.5307,0.693,311.74,154.41,239.26,153.07,176.97,183.3,123.42,0.1994,204.3
25/11/2019 20:00,266.61,0.4985,0.6978,301.74,156.21,235.44,154.87,173.03,188.08,124.17,0.2026,196.63
25/11/2019 21:00,315.07,0.4751,0.6985,311.16,131.35,228.26,130.17,168.82,175.59,124.19,0.1793,201.06
25/11/2019 22:00,281.54,1.07,0.6812,301.4,134.97,227.07,133.86,166.67,178.08,124.97,0.2056,197.47
25/11/2019 23:00,164.54,1.63,0.6624,290.2,112.89,224.05,111.85,161.87,170.78,122.15,0.2054,201.37
26/11/2019 00:00,178.15,0.4839,0.5194,283.36,140.77,68.66,139.4,157.26,54.07,18.13,0.1857,201.62
26/11/2019 01:00,205.34,0.5541,0.5797,291.21,135.12,32.81,134.13,160.24,20.74,20.53,0.1792,199.55
26/11/2019 02:00,277.6,0.55,0.6937,299.8,167.66,223.73,166.23,158.64,135.94,112.91,0.2021,203.5
26/11/2019 03:00,257.74,0.9651,0.7072,296.21,170.65,223.11,169.12,155.53,135.98,128.6,0.2027,204.51
26/11/2019 04:00,244.45,1.96,1.05,295.01,180.36,223.62,178.6,159.71,135.79,131.99,0.2034,204.82
26/11/2019 05:00,218.52,0.6293,1.13,294.69,175.08,227.82,173.6,164.45,142.62,138.33,0.2036,204.99
26/11/2019 06:00,235.75,0.7605,0.7864,276.79,175.83,228.34,174.28,158.6,145.61,115.82,0.2019,204.81
26/11/2019 07:00,0.823,1.86,0.1877,0.7934,137.89,26.13,136.65,134.35,18.04,2.69,0.1758,3.75
26/11/2019 08:00,0.8189,1.94,0.6937,0.8478,142.04,3.48,140.85,156.44,2.46,18.84,0.1693,0.284
26/11/2019 09:00,0.8131,0.9205,0.785,0.7855,164.14,223.74,162.62,158.13,136.73,99.3,0.1977,109.95
26/11/2019 10:00,261.48,0.5965,0.8086,298.23,181.79,236.61,180.14,166.07,147.67,130.76,0.1966,191.53
26/11/2019 11:00,336.78,1.37,0.8124,325.33,173.84,239.05,172.26,166.04,150.78,132.02,0.1944,196.04
26/11/2019 12:00,323.13,1.95,0.7221,331.73,194.11,248.39,192.3,184.64,148.19,130.86,0.1919,196.62
26/11/2019 13:00,336.21,1.15,0.7334,326.93,180.33,239.61,178.69,177.22,138.63,131.04,0.19,196.99
26/11/2019 14:00,155,0.5756,0.7319,224.14,186.95,228.1,185.22,157.39,137.24,131.08,0.1908,174.97
26/11/2019 15:00,17.35,0.5427,0.7163,102.17,175.61,223.86,174.07,156.77,133.74,132.53,0.1936,24.95
26/11/2019 16:00,1.59,0.5479,0.7215,94.91,179.56,223.59,177.91,157.43,133.4,133.83,0.1968,0.2357
26/11/2019 17:00,1.32,0.4816,0.6353,63.14,143.14,220.13,141.9,124.64,101.11,91.68,0.1965,0.237
26/11/2019 18:00,36.12,0.4849,0.1608,33.49,174.5,20.8,172.9,148.18,0.1236,1.31,0.1701,115.01
26/11/2019 19:00,168.66,0.4974,0.1017,280.4,134.98,0.0683,133.77,159.02,0.5587,0.1108,0.1716,208.07
26/11/2019 20:00,308.77,0.535,0.1121,306.22,154.17,0.0687,152.74,164.38,1.34,0.1116,0.1722,198.07
26/11/2019 21:00,288.27,0.5621,0.1693,299.69,129.28,0.1011,128.04,159.69,1.3,0.1139,17.53,198.85
26/11/2019 22:00,248.01,39.45,29.2,281.24,158.27,0.952,156.8,159.08,1.33,14.84,134.74,194.35
26/11/2019 23:00,162.67,261.48,194.59,251.14,143.92,79.99,142.58,168.12,43.99,25.61,159.91,189.82
27/11/2019 00:00,248.17,265.85,193.83,301.02,189.4,234.56,187.67,171.99,143.71,133.61,163.48,195.85
27/11/2019 01:00,263.18,265.2,189.31,300.65,182.5,233.4,180.88,170.72,145.37,135.04,163.35,196.14
27/11/2019 02:00,307.04,268.01,190.59,309.81,194.1,237.66,192.28,173.09,150.94,134.91,163.14,196.45
27/11/2019 03:00,314.35,265.3,184.9,310.66,180.59,233.68,179.07,170.01,148.27,135.39,163.39,196.6
27/11/2019 04:00,314.57,266.06,184.25,311.13,187.75,234.71,186.09,170.86,148.34,135.44,163.67,197.5
27/11/2019 05:00,255,263.07,182.09,297.19,173.72,230.57,172.09,168.26,144.21,130.42,164.05,198.59
27/11/2019 06:00,285.22,261.67,180.5,301.41,185.26,231.01,183.53,168.51,143.56,139.68,164.09,198.44
27/11/2019 07:00,223.17,246.22,164.77,290.37,115.26,177.41,114.3,156.08,109.05,55.83,164.7,199.33
27/11/2019 08:00,297.79,261.22,177.31,302.25,159.39,0.1618,158.02,168.45,0.1085,0.7756,167.45,199.1
27/11/2019 09:00,306.17,264.83,186.54,309.41,145.42,95.8,144.04,172.31,54.5,44.37,167.69,199.53
27/11/2019 10:00,335.12,283.32,196.94,333.61,193.08,255.53,191.34,185.25,154.6,128.86,167.42,199.82
27/11/2019 11:00,310.36,267.06,200.64,327.72,187.59,257.97,185.96,189.37,157.88,130.92,159.1,200.5
27/11/2019 12:00,347.61,271.58,207.84,347.54,194.14,263.98,192.47,155.78,166.51,130.95,167.02,200.38
27/11/2019 13:00,345.48,274.88,233.34,344.5,191.45,265.05,189.77,123.35,166.37,131.33,166.97,200.87
27/11/2019 14:00,334.89,273.55,231.88,343.02,190.49,266.59,188.84,297.93,162.57,129.05,167.31,201.95
27/11/2019 15:00,266.61,262.57,231.43,309.86,149.22,24.37,148.07,287.12,14.15,12.46,167.81,203.33
27/11/2019 16:00,266.94,264.71,240.71,312.32,153.31,0.1635,152.3,285.65,0.1084,0.2824,172.17,196.04
27/11/2019 17:00,252.9,255.58,231.18,266.79,143.2,0.1648,142.1,271.9,0.6558,0.2816,173.19,151.41
27/11/2019 18:00,1.22,249.95,224.44,53.71,173.04,16.71,171.87,254.57,2.83,21.88,172.97,0.4011
27/11/2019 19:00,0.8134,75.9,67.49,0.7852,187.37,226.21,185.76,250.69,142.63,106.6,48.02,85.22
27/11/2019 20:00,245.4,0.1184,0.0648,269.4,200.01,233.99,198.27,259.62,150.97,121.31,0.289,196.87
27/11/2019 21:00,272.89,0.1205,0.0627,294.38,185.14,230.77,183.51,257.44,145.83,121.96,0.2858,175.35
27/11/2019 22:00,234.14,0.1227,0.0703,296.2,193.84,234.38,191.88,259.28,123.07,119.49,67.73,196.87
27/11/2019 23:00,179.1,165.24,162.26,257.34,103.53,226.99,102.7,251.78,175.56,132.57,139.56,180.71
28/11/2019 00:00,241.14,244.97,232.03,297.66,119.88,238.53,118.77,267.32,183.53,107.41,164.82,189.66
28/11/2019 01:00,267.32,242.13,220.01,300.58,143.47,16.97,142.22,256.88,14.86,2.79,159.77,194.69
28/11/2019 02:00,315.23,239.8,217.32,311.54,173.33,27.35,171.76,257.59,16.99,19.36,168.29,197.95
28/11/2019 03:00,264.86,247.64,225.6,304.11,178.55,238.7,176.87,263.26,153.94,115.66,168.46,198.22
28/11/2019 04:00,300.02,245.18,216.18,307.37,185.91,237.06,184.19,263.04,148.56,134.47,168.48,197.99
28/11/2019 05:00,315.34,244.36,211.46,311.87,181.91,234.83,180.39,260.31,148.84,135.73,168.75,198.51
28/11/2019 06:00,291.8,245.76,216.6,303.95,191.09,237.31,189.3,262.68,150.36,135.35,168.87,199.34
28/11/2019 07:00,248.37,240.66,217.18,299.31,129.43,186.09,128.21,252.97,117.83,63.96,168.98,199.53
28/11/2019 08:00,268.59,245.25,213.78,296.65,153.79,0.1646,152.35,258.18,0.1113,0.6652,168.5,199.95
28/11/2019 09:00,109.15,243.18,220.33,190.01,136.47,0.1641,135.26,256.16,0.384,7.12,168.59,176.58
28/11/2019 10:00,89.61,245.57,220.97,115,161.32,0.1638,159.69,258.15,1.26,20.8,168.82,98.68
28/11/2019 11:00,0.8074,251.9,229.11,0.7786,164.11,201.14,162.57,266.41,117.44,75.77,168.91,0.4879
28/11/2019 12:00,0.8011,262.71,241.75,0.7735,196.41,249.93,194.66,283.38,144.35,128.5,168.41,6.05
28/11/2019 13:00,0.7971,259.72,239.3,0.7712,188.15,248.14,186.4,282.04,142.54,128.96,169,93.67
28/11/2019 14:00,238.25,263.52,244.18,277.71,195.06,254.92,193.31,291.47,146.63,128.59,169.11,190.99
28/11/2019 15:00,335.28,82.71,77.12,327.36,180.14,242.35,178.61,278.13,138.3,131.2,46.24,192.86
28/11/2019 16:00,241.63,0.1092,0.0957,298.64,165.27,37.29,163.88,255.28,21.38,22.72,0.3,195.2
28/11/2019 17:00,215.61,0.1098,0.1077,295.7,133.95,0.0653,132.76,252.7,0.1157,7.56,0.2483,191.44
28/11/2019 18:00,235.17,0.1123,0.0614,293.55,182.12,174.31,180.36,262.54,106.69,78.24,0.2943,196.57
28/11/2019 19:00,109.35,0.1187,0.0751,194.96,175.95,226.33,174.49,253.64,138.82,124.88,90.1,143.74
28/11/2019 20:00,0.8173,127.03,127.27,0.7883,182.91,225.22,181.23,251.66,137.97,112.76,120.74,0.288
